"Format","MoTeC CSV File",,,"Workbook","Default"
"Venue","BeaveRun",,,"Worksheet","General"
"Vehicle","RFR 26",,,"Vehicle Desc",""
"Driver","None",,,"Engine ID","EMRAX 208"
"Device","C185"
"Comment","PeterG",,,"Session",""
"Log Date","5/30/2026",,,"Origin Time","0.000","s"
"Log Time","12:27:03 PM",,,"Start Time","0.000","s"
"Sample Rate","20.000","Hz",,"End Time","1426.000","s"
"Duration","1426.000","s",,"Start Distance",
"Range","entire outing",,,"End Distance",
"Beacon Markers",""


"Time","Battery Temp","Motor Temp","Motor Speed"
"s","C","C","rpm"


"1293.250","22.0","35.3","0"
"1293.300","21.2","35.2","0"
"1293.350","21.0","35.1","0"
"1293.400","21.0","35.2","0"
"1293.450","21.0","35.1","0"
"1293.500","21.0","35.1","0"
"1293.550","21.0","35.1","0"
"1293.600","21.0","35.2","0"
"1293.650","21.0","35.2","0"
"1293.700","21.0","35.2","0"
"1293.750","21.0","35.1","0"
"1293.800","21.0","35.2","0"
"1293.850","21.0","35.2","0"
"1293.900","21.0","35.2","0"
"1293.950","21.0","35.2","0"
"1294.000","21.0","35.1","0"
"1294.050","21.0","35.2","0"
"1294.100","21.0","35.1","0"
"1294.150","21.0","35.4","0"
"1294.200","21.0","35.1","0"
"1294.250","21.0","35.1","0"
"1294.300","21.6","35.2","0"
"1294.350","22.0","35.1","0"
"1294.400","22.0","35.1","0"
"1294.450","22.0","35.1","0"
"1294.500","22.0","35.0","0"
"1294.550","22.0","35.1","0"
"1294.600","22.0","35.1","0"
"1294.650","22.0","35.0","0"
"1294.700","22.0","35.1","0"
"1294.750","22.0","35.1","0"
"1294.800","22.0","35.0","0"
"1294.850","22.0","35.3","0"
"1294.900","22.0","34.9","0"
"1294.950","22.0","35.1","0"
"1295.000","22.0","35.0","0"
"1295.050","22.0","35.1","0"
"1295.100","22.0","34.7","0"
"1295.150","22.0","35.0","0"
"1295.200","22.0","35.1","0"
"1295.250","22.0","34.9","0"
"1295.300","22.0","34.8","0"
"1295.350","22.0","35.0","0"
"1295.400","22.0","35.2","0"
"1295.450","22.0","34.8","0"
"1295.500","22.0","35.1","0"
"1295.550","22.0","35.1","0"
"1295.600","22.0","35.0","0"
"1295.650","22.0","35.1","0"
"1295.700","22.0","35.1","0"
"1295.750","22.0","34.9","0"
"1295.800","22.0","35.1","0"
"1295.850","22.0","35.0","0"
"1295.900","22.0","35.0","0"
"1295.950","22.0","35.0","0"
"1296.000","22.0","34.9","0"
"1296.050","22.0","35.0","0"
"1296.100","22.0","35.0","0"
"1296.150","22.0","35.0","0"
"1296.200","22.0","35.0","0"
"1296.250","22.0","35.0","0"
"1296.300","22.0","34.9","0"
"1296.350","22.0","34.9","0"
"1296.400","22.0","35.1","0"
"1296.450","22.0","34.8","0"
"1296.500","22.0","34.9","0"
"1296.550","22.0","34.9","0"
"1296.600","22.0","35.0","0"
"1296.650","22.0","35.1","0"
"1296.700","22.0","35.0","0"
"1296.750","22.0","35.0","0"
"1296.800","22.0","35.1","0"
"1296.850","22.0","35.0","0"
"1296.900","22.0","34.8","0"
"1296.950","22.0","35.0","0"
"1297.000","22.0","35.2","0"
"1297.050","22.0","35.1","0"
"1297.100","22.0","35.0","0"
"1297.150","22.0","34.9","0"
"1297.200","22.0","34.9","0"
"1297.250","22.0","34.9","0"
"1297.300","22.0","35.1","0"
"1297.350","22.0","35.0","0"
"1297.400","22.0","35.1","0"
"1297.450","22.0","35.1","0"
"1297.500","22.0","34.8","0"
"1297.550","22.0","35.0","0"
"1297.600","22.0","34.9","0"
"1297.650","22.0","35.1","0"
"1297.700","22.0","34.9","0"
"1297.750","22.0","34.9","0"
"1297.800","22.0","35.1","0"
"1297.850","22.0","35.0","0"
"1297.900","22.0","34.8","0"
"1297.950","22.0","34.9","0"
"1298.000","22.0","35.0","0"
"1298.050","22.0","34.9","0"
"1298.100","22.0","34.9","0"
"1298.150","22.0","34.9","0"
"1298.200","22.0","34.9","0"
"1298.250","22.0","35.0","0"
"1298.300","22.0","34.8","0"
"1298.350","22.0","34.9","0"
"1298.400","22.0","34.9","0"
"1298.450","22.0","34.9","0"
"1298.500","22.0","34.8","0"
"1298.550","22.0","34.9","0"
"1298.600","22.0","34.9","0"
"1298.650","22.0","34.9","0"
"1298.700","22.0","34.9","0"
"1298.750","22.0","34.7","0"
"1298.800","22.0","34.9","0"
"1298.850","22.0","34.9","0"
"1298.900","22.0","35.0","0"
"1298.950","22.0","35.2","0"
"1299.000","22.0","35.2","0"
"1299.050","22.0","34.9","0"
"1299.100","22.0","35.2","0"
"1299.150","22.0","34.9","0"
"1299.200","22.0","34.9","0"
"1299.250","22.0","35.0","0"
"1299.300","22.0","34.8","0"
"1299.350","22.0","34.8","0"
"1299.400","22.0","34.6","0"
"1299.450","22.0","34.8","0"
"1299.500","22.0","34.8","0"
"1299.550","22.0","34.8","0"
"1299.600","22.0","34.9","0"
"1299.650","22.0","34.9","0"
"1299.700","22.0","34.8","0"
"1299.750","22.0","34.8","0"
"1299.800","22.0","34.8","0"
"1299.850","22.0","34.9","0"
"1299.900","22.0","34.9","0"
"1299.950","22.0","34.7","0"
"1300.000","22.0","34.9","0"
"1300.050","22.0","34.8","0"
"1300.100","22.0","34.8","0"
"1300.150","22.0","34.8","0"
"1300.200","22.0","34.9","0"
"1300.250","22.0","34.8","0"
"1300.300","22.0","34.9","0"
"1300.350","22.0","34.9","0"
"1300.400","22.0","34.9","0"
"1300.450","22.0","34.8","0"
"1300.500","22.0","34.8","0"
"1300.550","22.0","34.9","0"
"1300.600","22.0","34.9","0"
"1300.650","22.0","34.8","0"
"1300.700","22.0","34.7","0"
"1300.750","22.0","34.8","0"
"1300.800","22.0","34.8","0"
"1300.850","22.0","34.8","0"
"1300.900","22.0","34.8","0"
"1300.950","22.0","34.8","0"
"1301.000","22.0","34.9","0"
"1301.050","22.0","34.7","0"
"1301.100","22.0","34.8","0"
"1301.150","22.0","34.8","0"
"1301.200","22.0","34.6","0"
"1301.250","22.0","34.7","0"
"1301.300","22.0","34.8","0"
"1301.350","22.0","35.1","0"
"1301.400","22.0","34.7","0"
"1301.450","22.0","34.7","0"
"1301.500","22.0","34.6","0"
"1301.550","22.0","34.6","0"
"1301.600","22.0","34.7","0"
"1301.650","22.0","34.9","0"
"1301.700","22.0","34.7","0"
"1301.750","22.0","34.9","0"
"1301.800","22.0","34.7","0"
"1301.850","22.0","34.7","0"
"1301.900","22.0","34.7","0"
"1301.950","22.0","35.0","0"
"1302.000","22.0","34.6","0"
"1302.050","22.0","34.6","0"
"1302.100","22.0","34.8","0"
"1302.150","22.0","34.7","0"
"1302.200","22.0","34.7","0"
"1302.250","22.0","34.7","0"
"1302.300","22.0","34.8","0"
"1302.350","22.0","34.7","0"
"1302.400","22.0","34.6","0"
"1302.450","22.0","34.7","0"
"1302.500","22.0","34.7","0"
"1302.550","22.0","34.6","0"
"1302.600","22.0","34.6","0"
"1302.650","22.0","34.7","0"
"1302.700","22.0","34.7","0"
"1302.750","22.0","34.7","0"
"1302.800","22.0","34.7","0"
"1302.850","22.0","34.7","0"
"1302.900","22.0","34.6","0"
"1302.950","22.0","34.6","0"
"1303.000","22.0","34.5","0"
"1303.050","22.0","34.7","0"
"1303.100","22.0","34.6","0"
"1303.150","22.0","34.6","0"
"1303.200","22.0","34.7","0"
"1303.250","22.0","34.8","0"
"1303.300","22.0","34.6","0"
"1303.350","22.0","34.6","0"
"1303.400","22.0","34.7","0"
"1303.450","22.0","34.5","0"
"1303.500","22.0","34.5","0"
"1303.550","22.0","34.5","0"
"1303.600","22.0","34.7","0"
"1303.650","22.0","34.6","0"
"1303.700","22.0","34.6","0"
"1303.750","22.0","34.7","0"
"1303.800","22.0","34.6","0"
"1303.850","22.0","34.7","0"
"1303.900","22.0","34.6","0"
"1303.950","22.0","34.6","0"
"1304.000","22.0","34.6","0"
"1304.050","22.0","34.7","0"
"1304.100","22.0","34.6","0"
"1304.150","22.0","34.5","0"
"1304.200","22.0","34.5","0"
"1304.250","22.0","34.7","0"
"1304.300","22.0","34.6","0"
"1304.350","22.0","34.7","0"
"1304.400","22.0","34.7","0"
"1304.450","22.0","34.6","0"
"1304.500","22.0","34.6","0"
"1304.550","22.0","34.5","0"
"1304.600","22.0","34.5","0"
"1304.650","22.0","34.5","0"
"1304.700","22.0","34.5","0"
"1304.750","22.0","34.5","0"
"1304.800","22.0","34.6","0"
"1304.850","22.0","34.4","0"
"1304.900","22.0","34.4","0"
"1304.950","22.0","34.7","0"
"1305.000","22.0","34.6","0"
"1305.050","22.0","34.6","0"
"1305.100","22.0","34.6","0"
"1305.150","22.0","34.6","0"
"1305.200","22.0","34.4","0"
"1305.250","22.0","34.5","0"
"1305.300","21.0","34.5","0"
"1305.350","21.0","34.6","0"
"1305.400","21.0","34.5","0"
"1305.450","21.0","34.6","0"
"1305.500","21.0","34.7","0"
"1305.550","21.0","34.6","0"
"1305.600","21.0","34.5","0"
"1305.650","21.0","34.5","0"
"1305.700","21.0","34.5","0"
"1305.750","21.0","34.6","0"
"1305.800","21.0","34.4","0"
"1305.850","21.0","34.4","0"
"1305.900","21.0","34.6","0"
"1305.950","21.0","34.6","0"
"1306.000","21.0","34.7","0"
"1306.050","21.0","34.6","0"
"1306.100","21.0","34.4","0"
"1306.150","21.0","34.6","0"
"1306.200","21.0","34.7","0"
"1306.250","21.0","34.4","0"
"1306.300","21.7","34.4","0"
"1306.350","22.0","34.5","0"
"1306.400","22.0","34.5","0"
"1306.450","22.0","34.6","0"
"1306.500","22.0","34.5","0"
"1306.550","22.0","34.5","0"
"1306.600","22.0","34.4","0"
"1306.650","22.0","34.6","0"
"1306.700","22.0","34.5","0"
"1306.750","22.0","34.1","0"
"1306.800","22.0","34.3","0"
"1306.850","22.0","34.4","0"
"1306.900","22.0","34.5","0"
"1306.950","22.0","34.5","0"
"1307.000","22.0","34.7","0"
"1307.050","22.0","35.0","0"
"1307.100","22.0","34.5","0"
"1307.150","22.0","34.6","0"
"1307.200","22.0","34.6","0"
"1307.250","22.0","34.6","0"
"1307.300","22.0","34.5","0"
"1307.350","22.0","34.6","0"
"1307.400","22.0","34.4","0"
"1307.450","22.0","34.5","0"
"1307.500","22.0","34.6","0"
"1307.550","22.0","34.4","0"
"1307.600","22.0","34.6","0"
"1307.650","22.0","34.7","0"
"1307.700","22.0","35.4","0"
"1307.750","22.0","35.3","60"
"1307.800","22.0","35.2","120"
"1307.850","22.0","34.7","180"
"1307.900","22.0","35.1","60"
"1307.950","22.0","35.2","-300"
"1308.000","22.0","35.4","-3240"
"1308.050","22.0","35.4","-1860"
"1308.100","22.0","34.9","-2280"
"1308.150","22.0","35.1","-1440"
"1308.200","22.0","35.3","-4740"
"1308.250","22.0","35.0","-1860"
"1308.300","26.6","35.2","-4800"
"1308.350","28.0","35.4","-6060"
"1308.400","28.0","35.0","-3900"
"1308.450","28.0","35.3","-10260"
"1308.500","28.0","35.0","-3780"
"1308.550","28.0","35.5","-12240"
"1308.600","28.0","35.6","-7260"
"1308.650","28.0","35.3","-10080"
"1308.700","28.0","35.7","-14760"
"1308.750","28.0","35.4","-8760"
"1308.800","28.0","35.2","-19500"
"1308.850","28.0","35.4","-7560"
"1308.900","28.0","35.5","-22380"
"1308.950","28.0","35.4","-10200"
"1309.000","28.0","35.5","-23520"
"1309.050","28.0","35.6","-14100"
"1309.100","28.0","35.4","-22440"
"1309.150","28.0","35.2","-18660"
"1309.200","28.0","35.4","-21540"
"1309.250","28.0","34.9","-23640"
"1309.300","28.0","35.6","-22800"
"1309.350","28.0","35.2","-28080"
"1309.400","28.0","35.3","-20580"
"1309.450","28.0","35.6","-28140"
"1309.500","28.0","35.3","-26880"
"1309.550","28.0","35.5","-25620"
"1309.600","28.0","35.4","-32280"
"1309.650","28.0","35.7","-25620"
"1309.700","28.0","35.2","-34320"
"1309.750","28.0","35.1","-29100"
"1309.800","28.0","35.5","-33780"
"1309.850","28.0","35.4","-36360"
"1309.900","28.0","35.4","-35340"
"1309.950","28.0","35.8","-37440"
"1310.000","28.0","34.9","-37740"
"1310.050","28.0","35.5","-37620"
"1310.100","28.0","35.2","-41760"
"1310.150","28.0","35.5","-49200"
"1310.200","28.0","35.6","-47760"
"1310.250","27.7","35.6","-44760"
"1310.300","25.0","35.3","-49560"
"1310.350","25.0","35.2","-55620"
"1310.400","25.0","35.4","-49740"
"1310.450","25.0","35.2","-52980"
"1310.500","25.0","35.5","-54780"
"1310.550","25.0","35.0","-54300"
"1310.600","25.0","34.9","-59700"
"1310.650","25.0","35.4","-63120"
"1310.700","25.0","35.7","-61200"
"1310.750","25.0","35.1","-63120"
"1310.800","25.0","35.7","-66420"
"1310.850","25.0","35.2","-65520"
"1310.900","25.0","35.2","-68700"
"1310.950","25.0","35.7","-71160"
"1311.000","25.0","35.8","-71880"
"1311.050","25.0","35.7","-75420"
"1311.100","25.0","35.1","-75660"
"1311.150","25.0","35.1","-77640"
"1311.200","25.0","35.3","-80340"
"1311.250","25.0","35.5","-80820"
"1311.300","28.1","35.6","-83580"
"1311.350","29.0","35.6","-83760"
"1311.400","29.0","35.3","-85980"
"1311.450","29.0","35.1","-87900"
"1311.500","29.0","35.4","-88560"
"1311.550","29.0","35.8","-90660"
"1311.600","29.0","35.3","-91620"
"1311.650","29.0","35.0","-92940"
"1311.700","29.0","35.6","-93600"
"1311.750","29.0","34.8","-95760"
"1311.800","29.0","35.5","-96960"
"1311.850","29.0","35.2","-97200"
"1311.900","29.0","35.2","-99480"
"1311.950","29.0","35.6","-99420"
"1312.000","29.0","36.0","-100200"
"1312.050","29.0","35.2","-100920"
"1312.100","29.0","35.4","-102180"
"1312.150","29.0","35.0","-101040"
"1312.200","29.0","35.4","-102720"
"1312.250","29.0","35.5","-102600"
"1312.300","29.0","35.4","-102240"
"1312.350","29.0","35.4","-101700"
"1312.400","29.0","35.4","-101700"
"1312.450","29.0","35.0","-101700"
"1312.500","29.0","35.2","-102780"
"1312.550","29.0","35.8","-101700"
"1312.600","29.0","35.4","-102120"
"1312.650","29.0","35.1","-101580"
"1312.700","29.0","35.3","-101400"
"1312.750","29.0","35.3","-100500"
"1312.800","29.0","35.6","-101040"
"1312.850","29.0","35.1","-101160"
"1312.900","29.0","35.4","-98940"
"1312.950","29.0","35.4","-100800"
"1313.000","29.0","35.4","-99840"
"1313.050","29.0","35.7","-98760"
"1313.100","29.0","35.4","-100620"
"1313.150","29.0","35.3","-98940"
"1313.200","29.0","35.3","-99000"
"1313.250","29.0","35.3","-99120"
"1313.300","24.3","34.5","-99000"
"1313.350","23.0","35.2","-96960"
"1313.400","23.0","35.1","-97680"
"1313.450","23.0","35.3","-96420"
"1313.500","23.0","34.6","-96000"
"1313.550","23.0","35.2","-96360"
"1313.600","23.0","35.6","-95700"
"1313.650","23.0","35.4","-96000"
"1313.700","23.0","35.1","-95580"
"1313.750","23.0","35.9","-95220"
"1313.800","23.0","35.2","-95400"
"1313.850","23.0","35.3","-94740"
"1313.900","23.0","35.2","-94380"
"1313.950","23.0","35.7","-94680"
"1314.000","23.0","35.5","-93780"
"1314.050","23.0","35.4","-93960"
"1314.100","23.0","35.5","-93420"
"1314.150","23.0","35.0","-93060"
"1314.200","23.0","35.4","-93300"
"1314.250","23.0","35.1","-92580"
"1314.300","23.0","35.5","-92880"
"1314.350","23.0","35.3","-94440"
"1314.400","23.0","35.5","-92340"
"1314.450","23.0","35.2","-89160"
"1314.500","23.0","35.3","-91800"
"1314.550","23.0","35.5","-91020"
"1314.600","23.0","34.9","-91260"
"1314.650","23.0","35.3","-90660"
"1314.700","23.0","34.9","-91020"
"1314.750","23.0","35.1","-90420"
"1314.800","23.0","35.1","-90720"
"1314.850","23.0","34.9","-90060"
"1314.900","23.0","35.4","-89760"
"1314.950","23.0","35.1","-89400"
"1315.000","23.0","34.7","-89640"
"1315.050","23.0","35.1","-88920"
"1315.100","23.0","35.2","-89280"
"1315.150","23.0","35.7","-88800"
"1315.200","23.0","35.5","-89400"
"1315.250","23.0","35.1","-88080"
"1315.300","23.7","35.1","-88380"
"1315.350","24.0","35.2","-88380"
"1315.400","24.0","35.2","-87960"
"1315.450","24.0","35.0","-87060"
"1315.500","24.0","34.9","-88140"
"1315.550","24.0","35.2","-87420"
"1315.600","24.0","35.0","-86760"
"1315.650","24.0","35.4","-86640"
"1315.700","24.0","35.4","-86760"
"1315.750","24.0","35.3","-86400"
"1315.800","24.0","35.2","-86040"
"1315.850","24.0","35.3","-85920"
"1315.900","24.0","35.6","-85680"
"1315.950","24.0","35.0","-85200"
"1316.000","24.0","35.3","-84840"
"1316.050","24.0","35.5","-84780"
"1316.100","24.0","35.2","-84300"
"1316.150","24.0","35.5","-83640"
"1316.200","24.0","35.1","-83580"
"1316.250","24.0","35.2","-83400"
"1316.300","24.0","35.2","-82800"
"1316.350","24.0","35.4","-81960"
"1316.400","24.0","34.7","-82080"
"1316.450","24.0","34.8","-81000"
"1316.500","24.0","35.3","-80820"
"1316.550","24.0","35.6","-80100"
"1316.600","24.0","34.7","-80040"
"1316.650","24.0","35.3","-78600"
"1316.700","24.0","35.3","-78180"
"1316.750","24.0","35.3","-78240"
"1316.800","24.0","35.4","-78960"
"1316.850","24.0","35.2","-76380"
"1316.900","24.0","35.4","-76740"
"1316.950","24.0","35.4","-75900"
"1317.000","24.0","35.2","-76020"
"1317.050","24.0","35.1","-75300"
"1317.100","24.0","35.3","-74700"
"1317.150","24.0","35.4","-74640"
"1317.200","24.0","34.8","-74640"
"1317.250","24.0","35.2","-74700"
"1317.300","22.0","35.1","-73740"
"1317.350","22.0","35.7","-73680"
"1317.400","22.0","35.5","-73620"
"1317.450","22.0","35.3","-73560"
"1317.500","22.0","35.2","-72840"
"1317.550","22.0","35.4","-72960"
"1317.600","22.0","35.0","-72960"
"1317.650","22.0","35.3","-73860"
"1317.700","22.0","35.1","-73260"
"1317.750","22.0","35.3","-73440"
"1317.800","22.0","35.5","-72840"
"1317.850","22.0","35.3","-73500"
"1317.900","22.0","35.4","-72300"
"1317.950","22.0","35.2","-71760"
"1318.000","22.0","35.3","-72600"
"1318.050","22.0","35.5","-72240"
"1318.100","22.0","35.4","-72600"
"1318.150","22.0","35.4","-72540"
"1318.200","22.0","35.5","-72660"
"1318.250","22.0","35.0","-73380"
"1318.300","24.9","34.6","-75420"
"1318.350","25.0","35.5","-74100"
"1318.400","25.0","34.9","-73800"
"1318.450","25.0","34.7","-75540"
"1318.500","25.0","35.4","-75900"
"1318.550","25.0","35.2","-75600"
"1318.600","25.0","35.1","-79560"
"1318.650","25.0","35.1","-91620"
"1318.700","25.0","35.3","-84660"
"1318.750","25.0","35.2","-80340"
"1318.800","25.0","35.0","-85680"
"1318.850","25.0","35.5","-84120"
"1318.900","25.0","35.7","-85980"
"1318.950","25.0","35.2","-87660"
"1319.000","25.0","35.5","-89580"
"1319.050","25.0","35.4","-90660"
"1319.100","25.0","35.2","-92880"
"1319.150","25.0","35.3","-95520"
"1319.200","25.0","35.4","-96780"
"1319.250","25.0","35.3","-100560"
"1319.300","25.0","35.4","-100200"
"1319.350","25.0","35.7","-104460"
"1319.400","25.0","35.3","-104700"
"1319.450","25.0","35.5","-107280"
"1319.500","25.0","35.5","-109320"
"1319.550","25.0","35.4","-110460"
"1319.600","25.0","35.5","-113700"
"1319.650","25.0","36.0","-113940"
"1319.700","25.0","35.4","-117000"
"1319.750","25.0","36.3","-118500"
"1319.800","25.0","35.9","-120600"
"1319.850","25.0","35.6","-122760"
"1319.900","25.0","35.5","-123780"
"1319.950","25.0","35.5","-127380"
"1320.000","25.0","35.5","-127800"
"1320.050","25.0","35.4","-131040"
"1320.100","25.0","35.4","-132540"
"1320.150","25.0","35.5","-134220"
"1320.200","25.0","35.6","-137100"
"1320.250","25.0","35.7","-137820"
"1320.300","26.6","35.6","-141120"
"1320.350","27.0","35.5","-141360"
"1320.400","27.0","35.5","-144960"
"1320.450","27.0","35.6","-144540"
"1320.500","27.0","35.4","-148260"
"1320.550","27.0","35.4","-148560"
"1320.600","27.0","35.7","-150240"
"1320.650","27.0","35.8","-148560"
"1320.700","27.0","34.7","-144360"
"1320.750","27.0","34.4","-126300"
"1320.800","27.0","34.6","-77280"
"1320.850","27.0","34.6","-28860"
"1320.900","27.0","34.5","3960"
"1320.950","27.0","34.7","5040"
"1321.000","27.0","34.7","-2760"
"1321.050","27.0","34.5","-2280"
"1321.100","27.0","34.5","-1200"
"1321.150","27.0","34.6","0"
"1321.200","27.0","34.7","60"
"1321.250","27.0","34.6","0"
"1321.300","27.0","34.6","0"
"1321.350","27.0","34.4","0"
"1321.400","27.0","34.6","0"
"1321.450","27.0","34.4","0"
"1321.500","27.0","34.4","0"
"1321.550","27.0","34.7","0"
"1321.600","27.0","34.7","0"
"1321.650","27.0","34.6","0"
"1321.700","27.0","34.7","0"
"1321.750","27.0","34.6","0"
"1321.800","27.0","34.5","0"
"1321.850","27.0","34.7","0"
"1321.900","27.0","34.6","0"
"1321.950","27.0","34.6","0"
"1322.000","27.0","34.7","0"
"1322.050","27.0","34.6","0"
"1322.100","27.0","34.6","0"
"1322.150","27.0","34.7","0"
"1322.200","27.0","34.7","540"
"1322.250","27.0","34.7","540"
"1322.300","23.0","34.5","0"
"1322.350","22.0","34.5","0"
"1322.400","22.0","34.6","0"
"1322.450","22.0","34.6","0"
"1322.500","22.0","34.6","0"
"1322.550","22.0","34.6","0"
"1322.600","22.0","34.7","0"
"1322.650","22.0","34.6","0"
"1322.700","22.0","34.7","0"
"1322.750","22.0","34.6","0"
"1322.800","22.0","34.6","0"
"1322.850","22.0","34.5","0"
"1322.900","22.0","34.7","0"
"1322.950","22.0","34.5","0"
"1323.000","22.0","34.7","0"
"1323.050","22.0","34.6","0"
"1323.100","22.0","34.6","0"
"1323.150","22.0","34.7","0"
"1323.200","22.0","34.5","0"
"1323.250","22.0","34.7","0"
"1323.300","22.0","34.6","0"
"1323.350","22.0","34.6","0"
"1323.400","22.0","34.6","0"
"1323.450","22.0","34.5","0"
"1323.500","22.0","34.6","0"
"1323.550","22.0","34.7","0"
"1323.600","22.0","34.7","0"
"1323.650","22.0","34.6","0"
"1323.700","22.0","34.6","0"
"1323.750","22.0","34.7","0"
"1323.800","22.0","34.7","0"
"1323.850","22.0","34.7","0"
"1323.900","22.0","34.6","0"
"1323.950","22.0","34.6","0"
"1324.000","22.0","34.6","0"
"1324.050","22.0","34.6","0"
"1324.100","22.0","34.6","0"
"1324.150","22.0","34.7","0"
"1324.200","22.0","34.6","0"
"1324.250","22.0","34.6","0"
"1324.300","22.0","34.7","0"
"1324.350","22.0","35.0","0"
"1324.400","22.0","35.5","0"
"1324.450","22.0","35.5","-60"
"1324.500","22.0","35.4","-60"
"1324.550","22.0","35.3","-60"
"1324.600","22.0","35.7","-180"
"1324.650","22.0","35.5","-6480"
"1324.700","22.0","35.6","2220"
"1324.750","22.0","35.8","-5940"
"1324.800","22.0","35.7","-2520"
"1324.850","22.0","35.7","-4560"
"1324.900","22.0","35.4","-9840"
"1324.950","22.0","35.2","-1980"
"1325.000","22.0","35.5","-15360"
"1325.050","22.0","35.7","-2640"
"1325.100","22.0","35.8","-19980"
"1325.150","22.0","35.6","-3660"
"1325.200","22.0","35.7","-24300"
"1325.250","22.0","35.4","-3780"
"1325.300","26.8","35.2","-28920"
"1325.350","28.0","35.3","-7920"
"1325.400","28.0","35.6","-30000"
"1325.450","28.0","35.3","-12360"
"1325.500","28.0","35.7","-30420"
"1325.550","28.0","36.0","-15600"
"1325.600","28.0","35.4","-30900"
"1325.650","28.0","35.6","-18780"
"1325.700","28.0","35.5","-34140"
"1325.750","28.0","35.8","-25080"
"1325.800","28.0","35.7","-31440"
"1325.850","28.0","35.1","-32280"
"1325.900","28.0","35.5","-30120"
"1325.950","28.0","35.8","-37680"
"1326.000","28.0","35.8","-30240"
"1326.050","28.0","35.6","-43440"
"1326.100","28.0","35.5","-32580"
"1326.150","28.0","35.1","-45240"
"1326.200","28.0","35.5","-38940"
"1326.250","28.0","35.6","-45240"
"1326.300","28.0","35.2","-45000"
"1326.350","28.0","35.7","-43560"
"1326.400","28.0","35.6","-52140"
"1326.450","28.0","35.3","-44880"
"1326.500","28.0","35.8","-54120"
"1326.550","28.0","35.5","-48540"
"1326.600","28.0","35.4","-54240"
"1326.650","28.0","35.4","-53820"
"1326.700","28.0","35.5","-53640"
"1326.750","28.0","35.3","-60120"
"1326.800","28.0","35.5","-55260"
"1326.850","28.0","35.5","-61440"
"1326.900","28.0","35.2","-55140"
"1326.950","28.0","35.6","-62940"
"1327.000","28.0","35.2","-56880"
"1327.050","28.0","35.3","-63840"
"1327.100","28.0","35.6","-59940"
"1327.150","28.0","35.3","-64440"
"1327.200","28.0","35.1","-62340"
"1327.250","28.0","35.4","-63660"
"1327.300","25.3","35.7","-63180"
"1327.350","25.0","35.5","-64800"
"1327.400","25.0","35.5","-65280"
"1327.450","25.0","35.5","-64080"
"1327.500","25.0","35.2","-67080"
"1327.550","25.0","35.3","-64380"
"1327.600","25.0","35.5","-67260"
"1327.650","25.0","35.5","-65340"
"1327.700","25.0","35.6","-67380"
"1327.750","25.0","35.6","-66600"
"1327.800","25.0","35.3","-67380"
"1327.850","25.0","35.6","-66600"
"1327.900","25.0","35.5","-67260"
"1327.950","25.0","35.7","-67800"
"1328.000","25.0","35.4","-67440"
"1328.050","25.0","35.6","-67320"
"1328.100","25.0","35.4","-67320"
"1328.150","25.0","35.5","-67740"
"1328.200","25.0","35.6","-67380"
"1328.250","25.0","35.2","-67500"
"1328.300","25.0","34.9","-67440"
"1328.350","25.0","34.7","-65100"
"1328.400","25.0","34.8","-63360"
"1328.450","25.0","34.7","-67620"
"1328.500","25.0","34.7","-68040"
"1328.550","25.0","34.7","-67440"
"1328.600","25.0","34.5","-67140"
"1328.650","25.0","34.6","-67020"
"1328.700","25.0","34.4","-65220"
"1328.750","25.0","34.6","-66720"
"1328.800","25.0","34.7","-64800"
"1328.850","25.0","34.9","-63360"
"1328.900","25.0","34.4","-64320"
"1328.950","25.0","34.6","-67500"
"1329.000","25.0","35.4","-62820"
"1329.050","25.0","34.7","-62820"
"1329.100","25.0","34.7","-64320"
"1329.150","25.0","34.7","-61140"
"1329.200","25.0","34.6","-60240"
"1329.250","25.0","34.4","-60540"
"1329.300","23.5","34.4","-59460"
"1329.350","22.0","34.5","-58920"
"1329.400","22.0","34.4","-59280"
"1329.450","22.0","34.6","-58380"
"1329.500","22.0","34.4","-57600"
"1329.550","22.0","34.8","-57480"
"1329.600","22.0","34.3","-57360"
"1329.650","22.0","34.7","-55860"
"1329.700","22.0","34.6","-52800"
"1329.750","22.0","34.5","-50700"
"1329.800","22.0","34.8","-49020"
"1329.850","22.0","34.5","-46740"
"1329.900","22.0","34.7","-44280"
"1329.950","22.0","34.6","-41700"
"1330.000","22.0","34.6","-39000"
"1330.050","22.0","34.6","-37260"
"1330.100","22.0","34.7","-35580"
"1330.150","22.0","34.8","-33720"
"1330.200","22.0","34.8","-33000"
"1330.250","22.0","34.7","-32820"
"1330.300","22.0","34.7","-32040"
"1330.350","22.0","34.5","-30600"
"1330.400","22.0","34.7","-30540"
"1330.450","22.0","34.7","-30360"
"1330.500","22.0","34.8","-29460"
"1330.550","22.0","34.7","-29520"
"1330.600","22.0","34.7","-28440"
"1330.650","22.0","34.7","-28020"
"1330.700","22.0","34.7","-27780"
"1330.750","22.0","34.7","-26940"
"1330.800","22.0","34.7","-26880"
"1330.850","22.0","34.6","-26520"
"1330.900","22.0","34.8","-26100"
"1330.950","22.0","34.6","-25380"
"1331.000","22.0","34.7","-24840"
"1331.050","22.0","34.7","-24780"
"1331.100","22.0","34.6","-24420"
"1331.150","22.0","34.6","-23700"
